country,iso2c,iso3c,year,gdp,status,lastupdated,region,capital,longitude,latitude,income,lending
Afghanistan,AF,AFG,1980,3641723321.99546,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1979,3697940409.61098,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1978,3300000108.88889,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1964,800000044.444444,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1972,1595555475.55556,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1971,1831108971.11111,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1970,1748886595.55556,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1973,1733333264.44444,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1968,1373333366.66667,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1967,1673333417.77778,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1966,1399999966.66667,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1969,1408888922.22222,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Afghanistan,AF,AFG,1965,1006666637.77778,,2023-07-25,South Asia,Kabul,69.1761,34.5228,Low income,IDA
Africa Eastern and Southern,ZH,AFE,2016,885176429223.509,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1980,171217790780.757,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2017,1021043200767.01,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1981,175859256874.359,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2018,1007196197587.41,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1982,168095657215.23,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2014,1006526390112.83,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2004,440481795990.95,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1979,134256827127.362,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2015,927348469903.115,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1996,269490833464.816,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2013,985987130726.701,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2012,975354777362.368,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2019,1000834077088.55,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1992,246088124935.718,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1995,270327154574.644,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1994,239610677916.949,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1993,242926405780.188,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1988,204765985926.278,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1991,276856728335.501,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1990,254062093241.871,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1989,218241607366.27,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2020,927593321647.664,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1984,160646748724.36,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1983,175564912386.053,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2005,513941625353.73,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1968,36327785494.9277,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1967,33269509510.4599,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1966,32014368121.3717,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1978,116084638702.251,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1977,102240575582.945,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1976,90212747243.3221,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2011,967824566958.791,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2010,863519541417.774,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2022,1169483734191.46,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2021,1081998139192.47,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2007,662868036074.349,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2006,577586931666.752,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1972,53123459911.6505,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1971,49173371528.9409,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1970,44629891648.9704,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1969,41638967621.0007,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1965,29472103269.7419,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2003,354176768091.407,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2002,266529432166.377,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2001,259643121973.102,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2000,284759318602.866,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2009,721901168421.28,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,2008,710536227816.537,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1997,283446224788.413,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1973,69482723443.6538,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1962,23506279899.9665,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1987,186658478814.26,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1964,25920665259.89,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1963,28048360188.2788,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1960,21125015452.1973,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1998,266652333830.507,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1986,153050335915.693,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1985,136759437909.949,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1974,85380645042.2438,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1961,21616228139.0375,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1975,90835426418.4757,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Eastern and Southern,ZH,AFE,1999,263024788889.788,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2000,140945759313.811,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1968,14968235781.9644,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1999,138085971819.806,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1998,130678128885.175,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2001,148529518712.343,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1972,25386169423.2783,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1971,20936358634.3274,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2016,691363412188.46,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1969,16979315745.3914,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1985,116776995132.665,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1997,127602388366.019,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1967,14510579888.7207,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1970,23596163865.3182,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1965,14929792387.5151,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1960,10447637852.9182,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2004,254264799898.509,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1966,15910837741.9678,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1973,31975594564.7119,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2015,768644740597.116,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1984,114516348920.8,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2019,822538393591.447,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2018,767025741475.038,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1994,86636400265.8363,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1993,99272180411.2503,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1996,126287285162.712,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1995,108690885030.356,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1961,11173212080.394,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1974,44416677334.5674,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2020,786460035395.026,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1988,109438851253.754,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1987,110728825941.601,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1986,107886511308.918,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2014,894322482190.281,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2013,833948054767.438,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2012,737589473577.072,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2011,682015858791.681,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2010,598521555565.839,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1964,13898109284.018,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1963,12727688165.4505,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1975,51667190241.5496,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2003,205214466071.124,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2002,177201164643.36,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2005,310889578636.228,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1983,138384182006.548,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1982,187448724919.927,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2017,684898755570.717,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1980,112439126385.111,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1992,118893094121.79,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1962,11990534017.873,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1981,211338060014.605,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1989,102254998562.584,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2021,844459722152.991,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1979,88948338390.3936,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1990,122387353859.461,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1977,65595122955.5949,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1976,62351622299.6098,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2006,396921040009.472,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1991,118039698015.641,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2008,567791156729.129,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2007,465485534968.535,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1978,71496496574.3279,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2009,508362731366.626,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2022,877863284874.068,,2023-07-25,Aggregates,,,,Aggregates,Aggregates
Albania,AL,ALB,2021,17930565118.8176,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2020,15162734205.2462,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2019,15401826080.5183,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2022,18882095517.8768,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2008,12881352878.2501,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2007,10677324872.8286,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2006,8896074996.35876,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2018,15156424061.9815,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2017,13019726211.7369,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2016,11861199830.8396,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2015,11386853143.152,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2014,13228147516.1168,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2013,12776224537.2743,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2012,12319834233.2904,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2011,12890760272.5584,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2010,11926926654.0521,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2009,12044205572.4342,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1982,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1981,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1980,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1979,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1978,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1977,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1976,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1975,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1974,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1973,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1972,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1971,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1970,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1969,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1968,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1967,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1966,NA,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2005,8052077209.3737,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2004,7184685781.51876,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2003,5611496257.14231,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2002,4348068242.19512,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2001,3922100793.5403,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2000,3480355258.04122,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1999,3212121650.97755,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1998,2545964540.88383,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1997,2258513974.0968,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1996,3199640825.62258,,2023-07-25,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
